,Date/Time,Month,Day,Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Stn Press (kPa)
872,2018-02-06 08:00:00,2,6,-9.7,89,11,101.21
873,2018-02-06 09:00:00,2,6,-9.6,88,11,101.24
874,2018-02-06 10:00:00,2,6,-10.3,82,11,101.32
875,2018-02-06 11:00:00,2,6,-11.8,62,17,101.38
876,2018-02-06 12:00:00,2,6,-11.8,58,20,101.43
877,2018-02-06 13:00:00,2,6,-11.7,57,20,101.46
878,2018-02-06 14:00:00,2,6,-12.4,54,20,101.48
879,2018-02-06 15:00:00,2,6,-11.7,57,18,101.54
880,2018-02-06 16:00:00,2,6,-12.0,58,15,101.67
881,2018-02-06 17:00:00,2,6,-11.7,63,9,101.76
882,2018-02-06 18:00:00,2,6,-12.0,67,6,101.83
883,2018-02-06 19:00:00,2,6,-12.1,71,5,101.94
884,2018-02-06 20:00:00,2,6,-13.1,71,6,101.98
885,2018-02-06 21:00:00,2,6,-13.6,79,4,102.06
886,2018-02-06 22:00:00,2,6,-14.0,87,4,102.07
887,2018-02-06 23:00:00,2,6,-14.4,87,5,102.09
888,2018-02-07 00:00:00,2,7,-15.2,87,3,102.1
889,2018-02-07 01:00:00,2,7,-13.9,85,4,102.09
890,2018-02-07 02:00:00,2,7,-14.3,83,4,102.0
891,2018-02-07 03:00:00,2,7,-12.3,87,5,101.92
892,2018-02-07 04:00:00,2,7,-12.4,85,5,101.9
893,2018-02-07 05:00:00,2,7,-11.9,81,8,101.83
894,2018-02-07 06:00:00,2,7,-11.3,85,11,101.73
895,2018-02-07 07:00:00,2,7,-10.8,89,13,101.56
896,2018-02-07 08:00:00,2,7,-10.4,88,14,101.53
897,2018-02-07 09:00:00,2,7,-9.6,89,14,101.38
898,2018-02-07 10:00:00,2,7,-9.0,89,12,101.26
899,2018-02-07 11:00:00,2,7,-8.6,89,15,101.04
900,2018-02-07 12:00:00,2,7,-8.3,88,20,100.8
901,2018-02-07 13:00:00,2,7,-8.3,88,18,100.63
902,2018-02-07 14:00:00,2,7,-8.1,87,19,100.51
903,2018-02-07 15:00:00,2,7,-8.2,86,15,100.46
904,2018-02-07 16:00:00,2,7,-9.1,81,19,100.48
905,2018-02-07 17:00:00,2,7,-9.8,81,18,100.53
906,2018-02-07 18:00:00,2,7,-10.1,81,15,100.64
907,2018-02-07 19:00:00,2,7,-11.7,82,15,100.78
908,2018-02-07 20:00:00,2,7,-12.5,84,10,100.91
909,2018-02-07 21:00:00,2,7,-13.7,85,10,101.0
910,2018-02-07 22:00:00,2,7,-13.3,82,14,101.1
911,2018-02-07 23:00:00,2,7,-17.2,81,2,101.18
912,2018-02-08 00:00:00,2,8,-19.4,84,7,101.29
913,2018-02-08 01:00:00,2,8,-17.7,86,7,101.34
914,2018-02-08 02:00:00,2,8,-15.8,87,7,101.31
915,2018-02-08 03:00:00,2,8,-16.9,86,5,101.34
916,2018-02-08 04:00:00,2,8,-19.3,84,2,101.38
917,2018-02-08 05:00:00,2,8,-19.4,84,5,101.44
918,2018-02-08 06:00:00,2,8,-18.7,85,6,101.5
919,2018-02-08 07:00:00,2,8,-22.3,82,5,101.55
920,2018-02-08 08:00:00,2,8,-19.1,83,2,101.62
921,2018-02-08 09:00:00,2,8,-17.8,83,3,101.65
922,2018-02-08 10:00:00,2,8,-17.7,82,6,101.68
923,2018-02-08 11:00:00,2,8,-18.2,82,8,101.67
924,2018-02-08 12:00:00,2,8,-14.0,84,5,101.58
925,2018-02-08 13:00:00,2,8,-14.2,83,11,101.51
926,2018-02-08 14:00:00,2,8,-13.0,81,11,101.43
927,2018-02-08 15:00:00,2,8,-10.9,85,6,101.37
928,2018-02-08 16:00:00,2,8,-8.8,90,12,101.36
929,2018-02-08 17:00:00,2,8,-8.3,90,17,101.36
930,2018-02-08 18:00:00,2,8,-8.8,87,24,101.37
931,2018-02-08 19:00:00,2,8,-11.7,74,23,101.42
932,2018-02-08 20:00:00,2,8,-12.8,73,23,101.51
933,2018-02-08 21:00:00,2,8,-15.0,66,17,101.6
934,2018-02-08 22:00:00,2,8,-16.8,62,14,101.65
935,2018-02-08 23:00:00,2,8,-16.3,70,9,101.69
936,2018-02-09 00:00:00,2,9,-15.3,66,16,101.67
937,2018-02-09 01:00:00,2,9,-17.8,70,13,101.71
938,2018-02-09 02:00:00,2,9,-15.7,79,6,101.77
939,2018-02-09 03:00:00,2,9,-14.9,81,9,101.8
940,2018-02-09 04:00:00,2,9,-15.4,84,9,101.79
941,2018-02-09 05:00:00,2,9,-15.4,84,6,101.82
942,2018-02-09 06:00:00,2,9,-15.3,84,7,101.86
943,2018-02-09 07:00:00,2,9,-14.8,83,0,101.9
944,2018-02-09 08:00:00,2,9,-13.7,83,2,101.92
945,2018-02-09 09:00:00,2,9,-13.3,80,0,101.94
946,2018-02-09 10:00:00,2,9,-11.6,80,3,101.9
947,2018-02-09 11:00:00,2,9,-10.4,85,6,101.93
948,2018-02-09 12:00:00,2,9,-8.9,87,9,101.8
949,2018-02-09 13:00:00,2,9,-9.0,86,10,101.75
950,2018-02-09 14:00:00,2,9,-8.8,84,4,101.67
951,2018-02-09 15:00:00,2,9,-7.8,86,7,101.6
952,2018-02-09 16:00:00,2,9,-7.4,90,16,101.51
953,2018-02-09 17:00:00,2,9,-7.3,91,15,101.41
954,2018-02-09 18:00:00,2,9,-8.0,89,13,101.36
955,2018-02-09 19:00:00,2,9,-7.7,88,15,101.32
956,2018-02-09 20:00:00,2,9,-7.5,91,9,101.27
957,2018-02-09 21:00:00,2,9,-7.5,90,12,101.18
958,2018-02-09 22:00:00,2,9,-7.4,90,11,101.13
959,2018-02-09 23:00:00,2,9,-7.1,91,4,101.07
960,2018-02-10 00:00:00,2,10,-6.2,93,7,101.03
961,2018-02-10 01:00:00,2,10,-5.3,95,9,101.0
962,2018-02-10 02:00:00,2,10,-3.8,97,5,100.99
963,2018-02-10 03:00:00,2,10,-4.4,96,12,100.96
964,2018-02-10 04:00:00,2,10,-5.4,94,10,100.95
965,2018-02-10 05:00:00,2,10,-5.2,95,9,100.96
966,2018-02-10 06:00:00,2,10,-6.0,93,11,101.02
967,2018-02-10 07:00:00,2,10,-6.5,93,9,101.01
968,2018-02-10 08:00:00,2,10,-6.5,93,7,101.11
969,2018-02-10 09:00:00,2,10,-6.7,91,12,101.08
970,2018-02-10 10:00:00,2,10,-6.3,91,9,101.07
971,2018-02-10 11:00:00,2,10,-6.4,88,12,101.04
972,2018-02-10 12:00:00,2,10,-6.2,89,12,100.96
973,2018-02-10 13:00:00,2,10,-6.5,87,12,100.89
974,2018-02-10 14:00:00,2,10,-6.2,88,13,100.88
975,2018-02-10 15:00:00,2,10,-6.3,87,14,100.84
976,2018-02-10 16:00:00,2,10,-5.7,91,11,100.84
977,2018-02-10 17:00:00,2,10,-5.7,91,9,100.92
978,2018-02-10 18:00:00,2,10,-6.6,89,16,100.99
979,2018-02-10 19:00:00,2,10,-6.7,90,13,100.99
980,2018-02-10 20:00:00,2,10,-7.2,90,14,101.0
981,2018-02-10 21:00:00,2,10,-7.3,88,15,101.0
982,2018-02-10 22:00:00,2,10,-7.4,88,13,101.0
983,2018-02-10 23:00:00,2,10,-7.6,86,11,101.01
984,2018-02-11 00:00:00,2,11,-7.8,86,13,101.04
985,2018-02-11 01:00:00,2,11,-8.2,85,11,101.04
986,2018-02-11 02:00:00,2,11,-8.7,86,12,101.04
987,2018-02-11 03:00:00,2,11,-8.5,85,13,101.03
988,2018-02-11 04:00:00,2,11,-8.4,85,14,100.96
989,2018-02-11 05:00:00,2,11,-8.4,86,15,100.93
990,2018-02-11 06:00:00,2,11,-8.7,86,18,100.83
991,2018-02-11 07:00:00,2,11,-8.9,86,11,100.77
992,2018-02-11 08:00:00,2,11,-9.0,86,14,100.76
993,2018-02-11 09:00:00,2,11,-8.7,85,21,100.61
994,2018-02-11 10:00:00,2,11,-8.1,85,21,100.52
995,2018-02-11 11:00:00,2,11,-7.1,85,20,100.31
996,2018-02-11 12:00:00,2,11,-6.4,86,21,100.08
997,2018-02-11 13:00:00,2,11,-5.0,91,18,99.81
998,2018-02-11 14:00:00,2,11,-3.5,93,9,99.64
999,2018-02-11 15:00:00,2,11,-3.0,93,11,99.45
1000,2018-02-11 16:00:00,2,11,-2.3,94,7,99.34
1001,2018-02-11 17:00:00,2,11,-1.6,95,4,99.31
1002,2018-02-11 18:00:00,2,11,-0.5,97,3,99.35
1003,2018-02-11 19:00:00,2,11,-0.5,97,4,99.43
1004,2018-02-11 20:00:00,2,11,0.2,97,14,99.58
1005,2018-02-11 21:00:00,2,11,-1.8,86,28,99.88
1006,2018-02-11 22:00:00,2,11,-3.3,82,21,100.15
1007,2018-02-11 23:00:00,2,11,-4.7,81,21,100.35
1008,2018-02-12 00:00:00,2,12,-5.9,81,18,100.55
1009,2018-02-12 01:00:00,2,12,-6.5,81,17,100.78
1010,2018-02-12 02:00:00,2,12,-7.7,76,21,100.98
1011,2018-02-12 03:00:00,2,12,-8.5,76,18,101.12
1012,2018-02-12 04:00:00,2,12,-8.9,81,13,101.26
1013,2018-02-12 05:00:00,2,12,-9.0,82,10,101.37
1014,2018-02-12 06:00:00,2,12,-8.4,84,5,101.5
1015,2018-02-12 07:00:00,2,12,-8.1,80,8,101.64
1016,2018-02-12 08:00:00,2,12,-8.0,82,5,101.72
1017,2018-02-12 09:00:00,2,12,-7.4,77,3,101.8
1018,2018-02-12 10:00:00,2,12,-7.7,70,17,101.91
1019,2018-02-12 11:00:00,2,12,-9.1,62,22,101.97
1020,2018-02-12 12:00:00,2,12,-9.5,63,21,102.06
1021,2018-02-12 13:00:00,2,12,-11.6,55,19,102.08
1022,2018-02-12 14:00:00,2,12,-11.8,52,23,102.12
1023,2018-02-12 15:00:00,2,12,-11.9,52,22,102.22
1024,2018-02-12 16:00:00,2,12,-12.8,50,19,102.34
1025,2018-02-12 17:00:00,2,12,-13.5,51,14,102.43
1026,2018-02-12 18:00:00,2,12,-14.1,52,18,102.55
1027,2018-02-12 19:00:00,2,12,-14.9,56,16,102.64
1028,2018-02-12 20:00:00,2,12,-15.6,54,17,102.74
1029,2018-02-12 21:00:00,2,12,-15.6,58,15,102.82
1030,2018-02-12 22:00:00,2,12,-15.7,61,13,102.9
1031,2018-02-12 23:00:00,2,12,-15.8,63,10,102.96
1032,2018-02-13 00:00:00,2,13,-16.1,65,9,103.0
1033,2018-02-13 01:00:00,2,13,-19.5,68,8,103.06
1034,2018-02-13 02:00:00,2,13,-17.1,79,5,103.15
1035,2018-02-13 03:00:00,2,13,-16.9,79,9,103.2
1036,2018-02-13 04:00:00,2,13,-18.5,84,6,103.17
1037,2018-02-13 05:00:00,2,13,-18.8,87,4,103.19
1038,2018-02-13 06:00:00,2,13,-20.6,82,5,103.23
1039,2018-02-13 07:00:00,2,13,-19.9,87,2,103.28
1040,2018-02-13 08:00:00,2,13,-19.6,86,0,103.33
1041,2018-02-13 09:00:00,2,13,-17.5,77,2,103.33
1042,2018-02-13 10:00:00,2,13,-17.8,65,3,103.29
1043,2018-02-13 11:00:00,2,13,-16.0,70,7,103.23
1044,2018-02-13 12:00:00,2,13,-14.2,73,10,103.16
1045,2018-02-13 13:00:00,2,13,-13.7,72,10,103.0
1046,2018-02-13 14:00:00,2,13,-12.1,75,13,102.91
1047,2018-02-13 15:00:00,2,13,-10.6,76,5,102.79
1048,2018-02-13 16:00:00,2,13,-10.7,74,5,102.68
1049,2018-02-13 17:00:00,2,13,-10.8,73,6,102.51
1050,2018-02-13 18:00:00,2,13,-11.8,68,4,102.41
1051,2018-02-13 19:00:00,2,13,-11.8,68,10,102.26
1052,2018-02-13 20:00:00,2,13,-12.0,70,4,102.15
1053,2018-02-13 21:00:00,2,13,-11.5,71,6,102.02
1054,2018-02-13 22:00:00,2,13,-12.1,73,6,101.87
1055,2018-02-13 23:00:00,2,13,-13.1,73,9,101.68
1056,2018-02-14 00:00:00,2,14,-13.9,74,8,101.58
1057,2018-02-14 01:00:00,2,14,-10.3,72,14,101.43
1058,2018-02-14 02:00:00,2,14,-7.2,81,13,101.32
1059,2018-02-14 03:00:00,2,14,-6.7,80,17,101.2
1060,2018-02-14 04:00:00,2,14,-4.4,83,16,101.11
1061,2018-02-14 05:00:00,2,14,-3.0,80,21,101.01
1062,2018-02-14 06:00:00,2,14,-2.4,79,21,101.01
1063,2018-02-14 07:00:00,2,14,-2.1,75,26,100.99
1064,2018-02-14 08:00:00,2,14,-1.4,80,24,100.99
1065,2018-02-14 09:00:00,2,14,-0.9,84,24,100.95
1066,2018-02-14 10:00:00,2,14,-1.4,78,31,100.88
1067,2018-02-14 11:00:00,2,14,-1.5,75,25,100.8
1068,2018-02-14 12:00:00,2,14,-0.8,77,22,100.73
1069,2018-02-14 13:00:00,2,14,-1.2,75,28,100.66
1070,2018-02-14 14:00:00,2,14,-1.4,73,25,100.58
1071,2018-02-14 15:00:00,2,14,-1.5,71,32,100.52
1072,2018-02-14 16:00:00,2,14,-1.4,73,27,100.53
1073,2018-02-14 17:00:00,2,14,-1.2,76,27,100.48
1074,2018-02-14 18:00:00,2,14,-1.1,80,23,100.44
1075,2018-02-14 19:00:00,2,14,-1.2,80,17,100.43
1076,2018-02-14 20:00:00,2,14,-1.2,91,16,100.38
1077,2018-02-14 21:00:00,2,14,-1.9,93,10,100.32
1078,2018-02-14 22:00:00,2,14,-1.6,86,13,100.28
1079,2018-02-14 23:00:00,2,14,-1.1,91,16,100.19
1080,2018-02-15 00:00:00,2,15,-1.1,87,13,100.13
1081,2018-02-15 01:00:00,2,15,-1.3,92,11,100.05
1082,2018-02-15 02:00:00,2,15,-1.7,92,12,100.03
1083,2018-02-15 03:00:00,2,15,-0.4,92,11,99.95
1084,2018-02-15 04:00:00,2,15,0.6,95,15,99.83
1085,2018-02-15 05:00:00,2,15,0.1,95,12,99.75
1086,2018-02-15 06:00:00,2,15,0.6,96,11,99.68
1087,2018-02-15 07:00:00,2,15,0.8,98,10,99.56
1088,2018-02-15 08:00:00,2,15,1.0,98,15,99.43
1089,2018-02-15 09:00:00,2,15,1.6,98,17,99.41
1090,2018-02-15 10:00:00,2,15,2.8,91,25,99.35
1091,2018-02-15 11:00:00,2,15,3.3,92,26,99.32
1092,2018-02-15 12:00:00,2,15,3.7,89,29,99.31
1093,2018-02-15 13:00:00,2,15,3.0,87,25,99.25
1094,2018-02-15 14:00:00,2,15,2.8,85,20,99.18
1095,2018-02-15 15:00:00,2,15,3.0,83,20,99.17
1096,2018-02-15 16:00:00,2,15,3.7,87,12,99.13
1097,2018-02-15 17:00:00,2,15,3.4,91,14,99.19
1098,2018-02-15 18:00:00,2,15,3.2,85,13,99.15
1099,2018-02-15 19:00:00,2,15,1.0,88,8,99.22
1100,2018-02-15 20:00:00,2,15,1.6,94,7,99.13
1101,2018-02-15 21:00:00,2,15,0.5,96,3,99.15
1102,2018-02-15 22:00:00,2,15,0.0,97,1,99.19
1103,2018-02-15 23:00:00,2,15,0.3,98,5,99.21
1104,2018-02-16 00:00:00,2,16,0.5,98,1,99.24
1105,2018-02-16 01:00:00,2,16,1.1,98,6,99.29
1106,2018-02-16 02:00:00,2,16,0.2,98,6,99.3
1107,2018-02-16 03:00:00,2,16,1.3,98,9,99.25
1108,2018-02-16 04:00:00,2,16,0.8,98,9,99.23
1109,2018-02-16 05:00:00,2,16,0.8,98,11,99.22
1110,2018-02-16 06:00:00,2,16,-0.2,94,12,99.27
1111,2018-02-16 07:00:00,2,16,-0.6,94,11,99.23
1112,2018-02-16 08:00:00,2,16,-0.6,96,9,99.29
1113,2018-02-16 09:00:00,2,16,-0.2,93,8,99.33
1114,2018-02-16 10:00:00,2,16,0.1,89,15,99.42
1115,2018-02-16 11:00:00,2,16,0.2,91,14,99.48
1116,2018-02-16 12:00:00,2,16,-0.3,92,14,99.61
1117,2018-02-16 13:00:00,2,16,-1.2,83,15,99.7
1118,2018-02-16 14:00:00,2,16,-3.7,66,22,99.83
1119,2018-02-16 15:00:00,2,16,-4.8,65,26,99.98
1120,2018-02-16 16:00:00,2,16,-7.3,56,28,100.19
1121,2018-02-16 17:00:00,2,16,-8.5,54,20,100.36
1122,2018-02-16 18:00:00,2,16,-8.8,62,11,100.53
1123,2018-02-16 19:00:00,2,16,-10.0,59,8,100.73
1124,2018-02-16 20:00:00,2,16,-10.0,60,9,100.87
1125,2018-02-16 21:00:00,2,16,-12.6,52,10,100.99
1126,2018-02-16 22:00:00,2,16,-11.8,63,9,101.11
1127,2018-02-16 23:00:00,2,16,-12.8,62,12,101.18
1128,2018-02-17 00:00:00,2,17,-13.4,63,4,101.25
1129,2018-02-17 01:00:00,2,17,-13.5,67,6,101.27
1130,2018-02-17 02:00:00,2,17,-13.8,66,7,101.37
1131,2018-02-17 03:00:00,2,17,-12.6,70,7,101.44
1132,2018-02-17 04:00:00,2,17,-12.9,73,0,101.47
1133,2018-02-17 05:00:00,2,17,-12.3,83,0,101.5
1134,2018-02-17 06:00:00,2,17,-13.8,87,0,101.53
1135,2018-02-17 07:00:00,2,17,-13.0,92,5,101.54
1136,2018-02-17 08:00:00,2,17,-10.5,79,10,101.53
1137,2018-02-17 09:00:00,2,17,-9.5,74,17,101.52
1138,2018-02-17 10:00:00,2,17,-7.1,83,20,101.44
1139,2018-02-17 11:00:00,2,17,-7.9,66,22,101.31
1140,2018-02-17 12:00:00,2,17,-7.9,66,27,101.29
1141,2018-02-17 13:00:00,2,17,-7.9,66,22,101.13
1142,2018-02-17 14:00:00,2,17,-8.2,64,19,100.95
1143,2018-02-17 15:00:00,2,17,-7.6,66,17,100.81
1144,2018-02-17 16:00:00,2,17,-6.8,70,11,100.76
1145,2018-02-17 17:00:00,2,17,-6.9,70,6,100.67
1146,2018-02-17 18:00:00,2,17,-6.5,74,4,100.62
1147,2018-02-17 19:00:00,2,17,-6.8,73,1,100.52
1148,2018-02-17 20:00:00,2,17,-6.0,79,4,100.46
1149,2018-02-17 21:00:00,2,17,-6.9,75,1,100.45
1150,2018-02-17 22:00:00,2,17,-6.5,76,3,100.38
1151,2018-02-17 23:00:00,2,17,-5.4,81,4,100.35
1152,2018-02-18 00:00:00,2,18,-4.1,86,15,100.32
1153,2018-02-18 01:00:00,2,18,-4.3,85,9,100.31
1154,2018-02-18 02:00:00,2,18,-4.9,82,10,100.34
1155,2018-02-18 03:00:00,2,18,-6.0,74,7,100.42
1156,2018-02-18 04:00:00,2,18,-6.1,74,10,100.53
1157,2018-02-18 05:00:00,2,18,-4.8,85,12,100.66
1158,2018-02-18 06:00:00,2,18,-5.5,85,11,100.81
1159,2018-02-18 07:00:00,2,18,-5.7,83,12,100.98
1160,2018-02-18 08:00:00,2,18,-5.0,80,14,101.15
1161,2018-02-18 09:00:00,2,18,-4.7,77,11,101.28
1162,2018-02-18 10:00:00,2,18,-4.6,71,14,101.36
1163,2018-02-18 11:00:00,2,18,-3.9,71,13,101.39
1164,2018-02-18 12:00:00,2,18,-4.3,66,15,101.42
1165,2018-02-18 13:00:00,2,18,-5.6,56,19,101.43
1166,2018-02-18 14:00:00,2,18,-5.0,60,18,101.46
1167,2018-02-18 15:00:00,2,18,-3.4,67,21,101.48
1168,2018-02-18 16:00:00,2,18,-3.0,71,19,101.55
1169,2018-02-18 17:00:00,2,18,-3.0,76,15,101.64
1170,2018-02-18 18:00:00,2,18,-3.5,78,11,101.76
1171,2018-02-18 19:00:00,2,18,-3.5,78,14,101.82
1172,2018-02-18 20:00:00,2,18,-3.2,82,13,101.78
1173,2018-02-18 21:00:00,2,18,-3.3,89,9,101.68
1174,2018-02-18 22:00:00,2,18,-3.5,88,13,101.66
1175,2018-02-18 23:00:00,2,18,-3.4,90,8,101.6
1176,2018-02-19 00:00:00,2,19,-3.4,90,16,101.54
1177,2018-02-19 01:00:00,2,19,-4.4,83,13,101.44
1178,2018-02-19 02:00:00,2,19,-5.1,80,19,101.42
1179,2018-02-19 03:00:00,2,19,-5.5,80,15,101.3
1180,2018-02-19 04:00:00,2,19,-5.8,81,7,101.22
1181,2018-02-19 05:00:00,2,19,-4.6,79,24,101.19
1182,2018-02-19 06:00:00,2,19,-4.5,79,12,101.17
1183,2018-02-19 07:00:00,2,19,-4.2,76,16,101.18
1184,2018-02-19 08:00:00,2,19,-3.7,75,15,101.19
1185,2018-02-19 09:00:00,2,19,-3.0,74,25,101.11
1186,2018-02-19 10:00:00,2,19,-2.5,72,29,101.08
1187,2018-02-19 11:00:00,2,19,-2.2,71,25,101.01
1188,2018-02-19 12:00:00,2,19,-1.7,73,19,100.89
1189,2018-02-19 13:00:00,2,19,-1.2,75,21,100.88
1190,2018-02-19 14:00:00,2,19,0.0,83,19,100.81
1191,2018-02-19 15:00:00,2,19,-0.2,83,15,100.82
1192,2018-02-19 16:00:00,2,19,1.1,96,21,100.75
1193,2018-02-19 17:00:00,2,19,1.6,97,23,100.73
1194,2018-02-19 18:00:00,2,19,1.4,96,16,100.77
1195,2018-02-19 19:00:00,2,19,1.7,97,10,100.78
1196,2018-02-19 20:00:00,2,19,1.8,95,16,100.71
1197,2018-02-19 21:00:00,2,19,1.9,97,15,100.73
1198,2018-02-19 22:00:00,2,19,2.1,98,6,100.67
1199,2018-02-19 23:00:00,2,19,2.6,98,12,100.66
1200,2018-02-20 00:00:00,2,20,3.2,98,10,100.69
1201,2018-02-20 01:00:00,2,20,3.1,98,6,100.69
1202,2018-02-20 02:00:00,2,20,3.1,98,7,100.66
1203,2018-02-20 03:00:00,2,20,3.1,98,8,100.7
1204,2018-02-20 04:00:00,2,20,3.4,99,8,100.7
1205,2018-02-20 05:00:00,2,20,3.4,98,8,100.71
1206,2018-02-20 06:00:00,2,20,3.0,99,10,100.7
1207,2018-02-20 07:00:00,2,20,3.0,99,7,100.7
1208,2018-02-20 08:00:00,2,20,3.1,99,8,100.71
1209,2018-02-20 09:00:00,2,20,4.3,99,6,100.7
1210,2018-02-20 10:00:00,2,20,5.7,99,9,100.72
1211,2018-02-20 11:00:00,2,20,5.1,99,8,100.72
1212,2018-02-20 12:00:00,2,20,4.6,99,5,100.69
1213,2018-02-20 13:00:00,2,20,4.8,99,11,100.64
1214,2018-02-20 14:00:00,2,20,5.8,99,10,100.6
1215,2018-02-20 15:00:00,2,20,5.8,99,14,100.62
1216,2018-02-20 16:00:00,2,20,5.5,99,11,100.64
1217,2018-02-20 17:00:00,2,20,5.9,99,11,100.66
1218,2018-02-20 18:00:00,2,20,5.8,99,16,100.71
1219,2018-02-20 19:00:00,2,20,5.8,99,2,100.74
1220,2018-02-20 20:00:00,2,20,6.9,99,4,100.75
1221,2018-02-20 21:00:00,2,20,6.4,99,8,100.76
1222,2018-02-20 22:00:00,2,20,4.9,99,3,100.71
1223,2018-02-20 23:00:00,2,20,5.6,99,6,100.62
1224,2018-02-21 00:00:00,2,21,6.2,99,7,100.59
1225,2018-02-21 01:00:00,2,21,5.7,98,24,100.54
1226,2018-02-21 02:00:00,2,21,5.7,92,27,100.53
1227,2018-02-21 03:00:00,2,21,5.7,91,33,100.5
1228,2018-02-21 04:00:00,2,21,7.0,88,18,100.6
1229,2018-02-21 05:00:00,2,21,6.0,89,9,100.57
1230,2018-02-21 06:00:00,2,21,5.5,92,9,100.53
1231,2018-02-21 07:00:00,2,21,6.4,86,13,100.53
1232,2018-02-21 08:00:00,2,21,7.3,90,10,100.58
1233,2018-02-21 09:00:00,2,21,9.1,86,15,100.66
1234,2018-02-21 10:00:00,2,21,9.4,96,16,100.71
1235,2018-02-21 11:00:00,2,21,7.7,94,20,100.91
1236,2018-02-21 12:00:00,2,21,6.0,86,9,101.05
1237,2018-02-21 13:00:00,2,21,5.2,85,13,101.19
1238,2018-02-21 14:00:00,2,21,3.7,84,13,101.37
1239,2018-02-21 15:00:00,2,21,2.6,83,15,101.58
1240,2018-02-21 16:00:00,2,21,1.8,80,14,101.76
1241,2018-02-21 17:00:00,2,21,1.0,85,18,101.87
1242,2018-02-21 18:00:00,2,21,0.2,87,15,102.02
1243,2018-02-21 19:00:00,2,21,-0.4,88,10,102.14
1244,2018-02-21 20:00:00,2,21,-0.7,86,8,102.21
1245,2018-02-21 21:00:00,2,21,-0.6,87,13,102.31
1246,2018-02-21 22:00:00,2,21,-1.6,89,9,102.37
1247,2018-02-21 23:00:00,2,21,-3.7,74,9,102.47
1248,2018-02-22 00:00:00,2,22,-4.5,75,11,102.54
1249,2018-02-22 01:00:00,2,22,-7.0,63,13,102.62
1250,2018-02-22 02:00:00,2,22,-7.6,60,12,102.65
1251,2018-02-22 03:00:00,2,22,-8.0,60,13,102.69
1252,2018-02-22 04:00:00,2,22,-7.8,62,13,102.66
1253,2018-02-22 05:00:00,2,22,-8.0,65,11,102.68
1254,2018-02-22 06:00:00,2,22,-7.7,66,13,102.71
1255,2018-02-22 07:00:00,2,22,-8.4,64,16,102.75
1256,2018-02-22 08:00:00,2,22,-8.2,66,18,102.8
1257,2018-02-22 09:00:00,2,22,-8.0,67,17,102.79
1258,2018-02-22 10:00:00,2,22,-8.5,63,17,102.85
1259,2018-02-22 11:00:00,2,22,-8.7,62,19,102.87
1260,2018-02-22 12:00:00,2,22,-10.0,54,18,102.87
1261,2018-02-22 13:00:00,2,22,-9.6,56,20,102.84
1262,2018-02-22 14:00:00,2,22,-10.2,54,20,102.8
1263,2018-02-22 15:00:00,2,22,-10.8,51,15,102.77
1264,2018-02-22 16:00:00,2,22,-10.2,52,15,102.74
1265,2018-02-22 17:00:00,2,22,-10.4,52,15,102.74
1266,2018-02-22 18:00:00,2,22,-10.9,52,14,102.8
1267,2018-02-22 19:00:00,2,22,-10.5,57,11,102.81
1268,2018-02-22 20:00:00,2,22,-10.2,60,11,102.82
1269,2018-02-22 21:00:00,2,22,-9.8,65,13,102.76
1270,2018-02-22 22:00:00,2,22,-9.5,67,12,102.86
1271,2018-02-22 23:00:00,2,22,-9.1,71,12,102.79
1272,2018-02-23 00:00:00,2,23,-8.9,72,12,102.74
1273,2018-02-23 01:00:00,2,23,-8.9,74,12,102.73
1274,2018-02-23 02:00:00,2,23,-9.0,76,11,102.66
1275,2018-02-23 03:00:00,2,23,-8.7,77,12,102.6
1276,2018-02-23 04:00:00,2,23,-8.4,79,14,102.46
1277,2018-02-23 05:00:00,2,23,-8.4,78,17,102.35
1278,2018-02-23 06:00:00,2,23,-8.1,81,10,102.25
1279,2018-02-23 07:00:00,2,23,-7.6,83,10,102.17
1280,2018-02-23 08:00:00,2,23,-7.0,82,13,102.08
1281,2018-02-23 09:00:00,2,23,-5.9,81,13,101.93
1282,2018-02-23 10:00:00,2,23,-4.8,81,15,101.73
1283,2018-02-23 11:00:00,2,23,-3.2,84,19,101.48
1284,2018-02-23 12:00:00,2,23,-2.0,79,17,101.3
1285,2018-02-23 13:00:00,2,23,-1.0,86,31,101.09
1286,2018-02-23 14:00:00,2,23,-0.3,90,36,100.91
1287,2018-02-23 15:00:00,2,23,0.3,95,28,100.78
1288,2018-02-23 16:00:00,2,23,0.7,97,20,100.73
1289,2018-02-23 17:00:00,2,23,0.9,98,22,100.64
1290,2018-02-23 18:00:00,2,23,1.1,98,23,100.51
1291,2018-02-23 19:00:00,2,23,1.2,98,12,100.54
1292,2018-02-23 20:00:00,2,23,2.4,98,24,100.48
1293,2018-02-23 21:00:00,2,23,2.6,98,13,100.52
1294,2018-02-23 22:00:00,2,23,3.0,98,11,100.62
1295,2018-02-23 23:00:00,2,23,2.9,99,9,100.67
1296,2018-02-24 00:00:00,2,24,3.3,98,11,100.75
1297,2018-02-24 01:00:00,2,24,2.2,97,11,100.78
1298,2018-02-24 02:00:00,2,24,2.6,96,12,100.84
1299,2018-02-24 03:00:00,2,24,2.3,96,15,100.85
1300,2018-02-24 04:00:00,2,24,1.9,90,20,100.9
